position	n_covered	pct_A	pct_C	pct_G	pct_T	pct_ambiguous	pct_gap	pct_identity	entropy_bits	entropy_std
1383	22522	0.0178	97.3448	0.0000	2.5975	0.0222	0.0178	97.3837	0.1763	0.0895
1384	22512	0.0178	99.2626	0.0222	0.6219	0.0267	0.0489	99.3376	0.0600	0.0305
1385	22502	2.9109	0.0178	93.5072	3.4486	0.1111	0.0044	93.6154	0.4076	0.2070
1386	22494	0.6313	0.0178	99.2754	0.0222	0.0445	0.0089	99.3284	0.0607	0.0308
1387	22489	3.0682	3.4595	93.3256	0.0400	0.0400	0.0667	93.4253	0.4185	0.2125
1388	22478	0.0267	84.1223	0.5161	15.2327	0.0845	0.0178	84.2084	0.6650	0.3376
1389	22469	0.0579	99.4081	0.0178	0.2403	0.2136	0.0623	99.6831	0.0340	0.0173
1390	22461	0.0223	0.0267	0.0045	99.8709	0.0490	0.0267	99.9465	0.0073	0.0037
1391	22453	0.0223	0.0223	0.0312	99.8129	0.0490	0.0624	99.9242	0.0101	0.0051
1392	22424	0.0134	0.0089	99.9242	0.0089	0.0178	0.0268	99.9688	0.0046	0.0023
1393	22415	0.0045	4.1490	0.0357	95.7439	0.0223	0.0446	95.8080	0.2545	0.1292
1394	22407	99.8572	0.0089	0.0268	0.0357	0.0268	0.0446	99.9285	0.0095	0.0048
1395	22403	0.0045	99.9241	0.0179	0.0089	0.0179	0.0268	99.9687	0.0045	0.0023
1396	22396	98.9820	0.0268	0.0268	0.9332	0.0179	0.0134	99.0129	0.0835	0.0424
1397	22395	0.0089	99.9196	0.0089	0.0134	0.0179	0.0313	99.9687	0.0046	0.0023
1398	22391	99.8616	0.0313	0.0179	0.0223	0.0357	0.0313	99.9285	0.0096	0.0049
1399	22387	0.0134	99.9196	0.0223	0.0179	0.0134	0.0134	99.9464	0.0074	0.0038
1400	22380	0.0045	99.5666	0.0223	0.3038	0.0402	0.0626	99.6690	0.0336	0.0170
1401	22371	0.0224	0.0313	99.8793	0.0045	0.0402	0.0224	99.9419	0.0078	0.0040
1402	22348	0.0268	99.7449	0.0403	0.0447	0.1298	0.0134	99.8880	0.0143	0.0073
1403	22345	0.0403	99.6823	0.0224	0.0179	0.2238	0.0134	99.9193	0.0107	0.0054
1404	22339	0.0358	99.7538	0.0134	0.0537	0.0671	0.0761	99.8969	0.0132	0.0067
1405	22329	0.0134	0.0090	99.8656	0.0134	0.0582	0.0403	99.9641	0.0052	0.0026
1406	22321	0.0269	0.0448	0.0090	99.8387	0.0627	0.0179	99.9193	0.0105	0.0054
1407	22299	0.0090	99.8924	0.0179	0.0090	0.0269	0.0448	99.9641	0.0052	0.0026
1408	22288	99.5738	0.0179	0.3589	0.0269	0.0179	0.0045	99.5961	0.0404	0.0205
1409	22271	3.5248	75.9508	0.1841	0.2155	0.0314	20.0934	95.0869	0.3110	0.1579
1410	22259	82.7261	0.0449	16.7034	0.4403	0.0404	0.0449	82.7968	0.6964	0.3536
1411	22257	0.0180	74.6372	8.4198	16.8846	0.0225	0.0180	74.6674	1.0510	0.5336
1412	22245	0.0494	99.5505	0.0719	0.2383	0.0135	0.0764	99.6400	0.0389	0.0198
1413	22237	99.7212	0.0899	0.0495	0.0225	0.0540	0.0630	99.8379	0.0196	0.0100
1414	22222	0.1260	31.4328	0.0270	68.3152	0.0270	0.0720	68.3829	0.9152	0.4647
1415	22206	0.0180	4.7780	95.0959	0.0630	0.0360	0.0090	95.1388	0.2870	0.1457
1416	22193	40.1163	4.4158	55.1570	0.2523	0.0225	0.0360	55.1894	1.2225	0.6207
1417	22190	38.9365	0.0315	60.7391	0.0766	0.0496	0.1667	60.8707	0.9773	0.4962
1418	22187	99.7927	0.0406	0.0496	0.0586	0.0225	0.0361	99.8512	0.0185	0.0094
1419	22176	0.9921	0.0225	98.7148	0.1849	0.0451	0.0406	98.7995	0.1028	0.0522
1420	22171	0.2842	7.5188	0.0947	91.8678	0.0496	0.1849	92.0837	0.4243	0.2154
1421	22150	0.6185	23.9594	42.0316	30.0000	0.0677	3.3228	43.5067	1.5918	0.8082
1422	22140	2.0912	0.2936	85.2213	8.5456	0.0407	3.8076	88.6321	0.6103	0.3099
1423	22130	5.0068	0.6010	88.3823	0.5874	0.0090	5.4135	93.4496	0.4077	0.2070
1424	22111	5.7257	11.5734	9.9181	71.7516	0.0362	0.9950	72.4992	1.2689	0.6443
1425	22091	35.3809	1.7111	1.8786	53.0442	0.0317	7.9535	57.6475	1.2098	0.6143
1426	22076	36.6597	1.3136	40.8317	10.2464	0.0544	10.8942	45.8518	1.4916	0.7573
1427	22061	0.1541	81.8730	0.9972	10.3033	0.0317	6.6407	87.7265	0.6019	0.3056
1428	22029	75.1918	12.0478	4.1173	8.4933	0.0272	0.1226	75.3046	1.1684	0.5932
1429	22000	20.3227	69.3364	1.3682	7.3545	0.0545	1.5636	70.4768	1.1912	0.6048
1430	21990	11.9964	74.9068	1.0778	2.6785	0.0227	9.3179	82.6244	0.8397	0.4264
1431	21984	33.1969	47.1479	0.2957	9.7525	0.0227	9.5842	52.1588	1.3941	0.7078
1432	21983	0.0000	0.8461	94.3092	1.2555	0.0318	3.5573	97.8201	0.1726	0.0876
1433	21943	97.4024	0.8841	0.6836	0.6881	0.0228	0.3190	97.7364	0.1916	0.0973
1434	21933	90.9816	3.7979	0.9529	1.6961	0.0410	2.5304	93.3829	0.4417	0.2243
1435	21921	0.7664	0.3832	98.1844	0.1140	0.0182	0.5337	98.7294	0.1144	0.0581
1436	21879	0.2742	34.7822	9.0224	50.0480	0.0457	5.8275	53.1708	1.3641	0.6926
1437	21842	33.3165	55.4024	2.3762	1.1263	0.0778	7.7008	60.0755	1.1859	0.6021
1438	21820	0.2566	11.3978	85.8066	1.5720	0.0504	0.9166	86.6445	0.6553	0.3327
1439	21764	5.0404	8.4589	73.3275	5.1369	0.0643	7.9719	79.7352	1.0393	0.5277
1440	21713	0.5895	3.9377	1.1376	90.8442	0.0599	3.4311	94.1303	0.3909	0.1985
1441	21669	45.9135	2.1459	38.9912	1.4814	0.0508	11.4172	51.8609	1.2411	0.6302
1442	21625	0.9988	4.8647	88.4855	1.2809	0.0370	4.3329	92.5290	0.4743	0.2408
1443	21539	1.2721	79.5116	12.5029	1.6714	0.0371	5.0049	83.7334	0.7855	0.3988
1444	21412	1.2376	32.4024	14.8608	46.3432	0.0841	5.0719	48.8625	1.5349	0.7793
1445	21349	1.4240	19.3967	2.1453	39.6271	0.0749	37.3320	63.3091	1.2323	0.6257
1446	21332	96.7560	0.5860	0.8860	0.4407	0.0516	1.2798	98.0616	0.1675	0.0851
1447	21242	91.2908	0.3672	1.0169	0.4237	0.0518	6.8496	98.0583	0.1658	0.0842
1448	21170	2.1398	92.9003	3.4436	0.4487	0.0283	1.0392	93.9028	0.4088	0.2076
1449	21094	1.4649	90.2389	3.2379	0.5025	0.0521	4.5037	94.5463	0.3744	0.1901
1450	20873	3.9716	9.1170	27.0493	56.7527	0.0958	3.0135	58.5740	1.4756	0.7492
1451	20763	3.3617	1.1174	10.4609	58.7969	0.1734	26.0897	79.7387	0.9549	0.4848
1452	20676	10.9402	60.5194	9.5763	10.1180	0.0871	8.7589	66.3925	1.4530	0.7377
1453	20604	28.0916	1.1794	63.9390	6.3289	0.0825	0.3786	64.2352	1.2538	0.6366
1454	20542	2.8624	2.7359	89.9961	1.9910	0.0487	2.3659	92.2229	0.5162	0.2621
1455	20448	1.7312	2.4990	86.8496	2.7876	0.0342	6.0984	92.5237	0.4999	0.2538
1456	20370	84.0992	0.3240	4.0893	0.7216	0.0785	10.6873	94.2455	0.3700	0.1879
1457	20226	4.1778	2.2446	91.2687	1.3596	0.0890	0.8603	92.1434	0.5102	0.2590
1458	20108	3.8691	11.6571	80.1223	1.4273	0.0448	2.8795	82.5359	0.8705	0.4420
1459	19963	10.1538	1.3174	62.8463	2.6549	0.0401	22.9875	81.6478	0.8923	0.4531
1460	19868	25.5285	67.9736	1.2734	0.9664	0.0503	4.2078	70.9967	1.0092	0.5124
1461	19675	2.0483	0.3914	93.1741	0.2948	0.0508	4.0407	97.1489	0.2171	0.1102
1462	19452	5.9480	72.6044	9.6802	2.8069	0.0411	8.9194	79.7504	1.0161	0.5159
1463	19254	2.1450	28.7680	13.2544	51.5321	0.0727	4.2277	53.8478	1.5200	0.7717
1464	18965	5.3941	5.3309	21.2813	50.6459	0.0633	17.2845	61.2759	1.4490	0.7357
1465	18888	53.4731	0.5559	6.7080	0.2753	0.0635	38.9242	87.6432	0.6139	0.3117
1466	18490	2.2553	83.0773	5.0946	3.0936	0.0324	6.4467	88.8330	0.6727	0.3416
1467	18363	0.6099	58.4164	27.2504	5.7943	0.0599	7.8691	63.4471	1.2354	0.6272
1468	18280	91.3840	0.0875	4.6444	0.5033	0.0383	3.3425	94.5816	0.3352	0.1702
1469	18144	38.4866	46.5884	7.0326	0.0827	0.0606	7.7491	50.5351	1.3160	0.6682
1470	17990	2.4736	0.8894	76.6037	18.5270	0.0945	1.4119	77.7753	0.9302	0.4723
1471	17679	7.0366	3.0488	75.0665	11.7993	0.0622	2.9866	77.4271	1.0872	0.5520
1472	17628	7.8058	4.3397	6.2401	76.3558	0.0794	5.1793	80.5940	1.0098	0.5127
1473	17611	5.6953	0.5849	93.0101	0.0454	0.0170	0.6473	93.6321	0.3740	0.1899
1474	17395	5.9787	0.7358	50.0374	26.8813	0.0287	16.3380	59.8295	1.3019	0.6610
1475	17273	5.1410	0.4284	91.2465	0.0811	0.0579	3.0452	94.1686	0.3495	0.1775
1476	17144	55.3138	8.4344	21.7569	1.8432	0.1225	12.5292	63.3255	1.3600	0.6905
1477	16970	4.2251	30.3771	3.0407	60.5539	0.0884	1.7148	61.6659	1.3042	0.6622
1478	16873	12.2622	2.5425	3.0641	50.1215	0.0830	31.9267	73.7186	1.1488	0.5833
1479	16821	2.0391	63.0521	29.3799	0.2972	0.0476	5.1840	66.5328	1.0602	0.5383
1480	16721	61.5812	1.2978	34.9501	0.2811	0.0718	1.8181	62.7674	1.0590	0.5377
1481	16606	0.7588	16.9035	23.4313	56.7566	0.1265	2.0234	58.0036	1.4416	0.7319
1482	16518	11.3876	0.0605	86.9234	0.0666	0.1029	1.4590	88.3026	0.5321	0.2702
1483	16430	98.6062	0.1217	0.4565	0.0609	0.0791	0.6756	99.3561	0.0634	0.0322
1484	16338	0.7834	53.4766	4.3151	39.5520	0.2020	1.6710	54.4973	1.2595	0.6395
1485	16234	0.2772	0.0862	2.0266	93.5567	0.3080	3.7452	97.5090	0.1865	0.0947
1486	16095	7.6297	0.0621	91.8981	0.2175	0.0994	0.0932	92.0754	0.4191	0.2128
1487	16054	0.1620	0.0872	99.4705	0.0872	0.0747	0.1184	99.6630	0.0376	0.0191
1488	15991	0.5628	0.3002	98.7493	0.0875	0.1251	0.1751	99.0466	0.0900	0.0457
1489	15851	23.8155	0.4732	75.0426	0.0505	0.1262	0.4921	75.5094	0.8422	0.4276
1490	15569	0.7900	17.7468	0.1670	80.1529	0.2955	0.8478	81.0799	0.7614	0.3866
1491	15482	0.4069	0.2907	79.7184	3.8626	0.3746	15.3469	94.5892	0.3451	0.1752
1492	14405	99.4308	0.0833	0.0486	0.0347	0.3332	0.0694	99.8327	0.0203	0.0103
1493	14273	99.0191	0.0911	0.0490	0.0631	0.3503	0.4274	99.7952	0.0244	0.0124
1494	14066	0.2204	0.1066	98.7701	0.1209	0.4692	0.3128	99.5486	0.0485	0.0246
1495	13691	0.0803	0.1388	0.0438	99.0140	0.4017	0.3214	99.7351	0.0303	0.0154
1496	13589	0.0662	99.2126	0.0442	0.0957	0.3900	0.1913	99.7927	0.0246	0.0125
1497	13400	0.1716	0.3657	98.5075	0.0970	0.1119	0.7463	99.3602	0.0647	0.0328
1498	13261	0.2564	0.1207	0.0377	98.7708	0.0603	0.7541	99.5818	0.0443	0.0225
1499	13111	99.5653	0.0763	0.0763	0.0610	0.0458	0.1754	99.7860	0.0254	0.0129
1500	12854	98.7475	0.1089	0.1400	0.1167	0.0389	0.8480	99.6311	0.0409	0.0208
1501	12649	0.2767	99.0750	0.1739	0.0474	0.0237	0.4032	99.4998	0.0521	0.0264
1502	12532	99.3377	0.1037	0.1756	0.0878	0.0878	0.2075	99.6319	0.0407	0.0206
1503	12360	98.2686	0.0809	0.9790	0.0971	0.0890	0.4854	98.8364	0.1004	0.0510
1504	12186	0.0739	0.1641	99.4994	0.1231	0.0492	0.0903	99.6384	0.0400	0.0203
1505	11982	0.0835	0.2086	98.6313	0.0835	0.4173	0.5759	99.6207	0.0414	0.0210
1506	11806	0.1271	0.1779	0.3134	98.3059	0.4574	0.6183	99.3749	0.0640	0.0325
1507	11711	98.6081	0.1452	0.3757	0.1793	0.4696	0.2220	99.2949	0.0708	0.0359
1508	11311	20.9973	0.7338	74.2109	2.5550	0.7868	0.7161	75.3433	0.9724	0.4937
1509	11202	0.0982	98.6877	0.3660	0.0893	0.4821	0.2767	99.4423	0.0568	0.0288
1510	11085	0.1624	97.5643	0.0902	0.9743	0.4781	0.7307	98.7581	0.1079	0.0548
1511	9765	1.0445	4.6697	93.1695	0.0922	0.4301	0.5940	94.1335	0.3686	0.1872
1512	9535	0.4824	0.2307	0.0629	97.8291	0.5034	0.8915	99.2129	0.0761	0.0386
1513	9147	98.5022	0.2187	0.1421	0.2514	0.4264	0.4592	99.3823	0.0638	0.0324
1514	8232	0.5952	35.2527	47.9956	15.2454	0.5466	0.3644	48.4369	1.4968	0.7600
1515	8118	0.9731	48.8298	48.8298	0.3942	0.4804	0.4927	49.3096	1.1032	0.5602
1516	8027	5.1825	0.3987	92.4380	0.7599	0.5108	0.7101	93.5805	0.3988	0.2025
1517	7982	0.2005	0.2130	97.7449	0.1503	0.2130	1.4783	99.4265	0.0600	0.0304
1518	7479	98.7030	0.1203	0.1203	0.2273	0.2139	0.6151	99.5281	0.0504	0.0256
1519	7398	98.0806	0.1352	0.1757	0.3650	0.2433	1.0003	99.3156	0.0690	0.0350
1520	7232	0.2904	40.5282	51.9912	6.2085	0.2489	0.7329	52.5066	1.2907	0.6553
1521	7141	0.1961	43.4393	54.3341	0.1120	0.4761	1.4424	55.3969	1.0215	0.5187
1522	6925	0.3177	0.1155	0.1011	97.9206	0.5632	0.9819	99.4573	0.0561	0.0285
1523	6863	0.3934	0.2477	98.3389	0.0583	0.5391	0.4226	99.2938	0.0698	0.0354
1524	6719	0.2977	92.7519	3.4231	1.7711	0.8930	0.8632	94.4099	0.3769	0.1914
1525	6046	0.1985	0.1323	97.9325	0.1654	0.8932	0.6781	99.4959	0.0536	0.0272
1526	5965	0.4526	0.5029	97.0495	0.1006	0.9053	0.9891	98.9234	0.1004	0.0510
1527	5784	1.9364	84.8893	0.5878	9.8721	1.8672	0.8472	87.2579	0.6635	0.3369
1528	5676	0.2290	0.3347	0.1409	96.3531	0.9338	2.0085	99.2739	0.0729	0.0370
1529	5662	0.1060	0.3179	97.7217	0.0530	0.9361	0.8654	99.5144	0.0503	0.0255
1530	5573	0.1615	0.2153	97.7570	0.0897	0.0897	1.6867	99.5250	0.0506	0.0257
1531	5476	98.3747	0.1096	0.0913	0.0548	0.0548	1.3148	99.7408	0.0300	0.0152
1532	5387	3.6941	0.3341	0.2228	93.7999	0.0743	1.8749	95.6645	0.2873	0.1459
1533	5297	0.2643	96.2432	0.2077	0.6985	0.0378	2.5486	98.7984	0.1104	0.0560
1534	5246	98.0747	0.2859	0.0762	0.1334	0.0572	1.3725	99.4972	0.0526	0.0267
1535	5179	0.0965	97.4706	0.3862	0.5793	0.0386	1.4288	98.9222	0.1002	0.0509
1536	5090	0.0589	97.2888	0.1965	0.1572	0.0196	2.2790	99.5777	0.0455	0.0231
1537	5024	0.0597	0.0995	0.1393	98.0295	0.0199	1.6521	99.6964	0.0343	0.0174
1538	4449	0.1573	96.7633	0.3372	0.1798	0.0225	2.5399	99.3080	0.0700	0.0355
1539	4368	0.4808	95.6044	0.5037	0.2060	0.0229	3.1822	98.7701	0.1140	0.0579
1540	4105	0.1949	0.0487	0.1949	96.1510	0.0244	3.3861	99.5460	0.0482	0.0245
1541	3614	2.0476	0.0000	0.1384	90.7305	0.1660	6.9175	97.6474	0.1688	0.0857
1542	1778	58.5489	0.0000	0.0000	0.0000	0.0000	41.4511	100.0000	-0.0000	-0.0000
